date,open_price,close_price,avg_volume
2023-08-19,26042.838256848998,26042.838256848998,18062351745.50358
2023-08-20,26104.778630797897,26104.778630797897,3355038748.9824667
2023-08-21,26160.700419818215,26160.700419818215,8304370131.833873
2023-08-22,26119.005958595222,26119.005958595222,9377753161.447634
2023-08-23,26033.675406585844,26033.675406585844,13702941053.015312
2023-08-24,26450.00862461353,26450.00862461353,14600566342.214415
2023-08-25,26134.934254516003,26134.934254516003,11961319630.81013
2023-08-26,26044.036209289134,26044.036209289134,2582213805.5461373
2023-08-27,26002.015717319366,26002.015717319366,3420999388.355067
2023-08-28,26082.717178218525,26082.717178218525,4743752357.401259
2023-08-29,26109.2698239287,26109.2698239287,9995933796.2508
2023-08-30,27730.50373550554,27730.50373550554,29462388818.839893
2023-08-31,27297.261438480404,27297.261438480404,16029914124.395369
2023-09-01,25927.417005779287,25927.417005779287,20360682650.055054
2023-09-02,25812.33049442542,25812.33049442542,15924588668.893366
2023-09-03,25853.65684277757,25853.65684277757,8203515572.755595
2023-09-04,25959.596311463454,25959.596311463454,8301138495.084562
2023-09-05,25829.364772941324,25829.364772941324,6700578092.438599
2023-09-06,25784.41351983038,25784.41351983038,7633735596.705433
2023-09-07,25752.958418589413,25752.958418589413,12225427270.62692
2023-09-08,26192.333433090567,26192.333433090567,4521997781.160889
2023-09-09,25907.228137249735,25907.228137249735,8058794338.820984
2023-09-10,25889.3250094629,25889.3250094629,404806432.52168876
2023-09-11,25834.580098562914,25834.580098562914,6603006234.083502
2023-09-12,25133.303106566527,25133.303106566527,14859931201.000029
2023-09-13,25866.806663158084,25866.806663158084,16825266473.048721
2023-09-14,26223.436075660946,26223.436075660946,12975855576.243193
2023-09-15,26531.39556626326,26531.39556626326,11739428177.432598
2023-09-16,26634.631025000588,26634.631025000588,9768889419.723415
2023-09-17,26557.768691994646,26557.768691994646,1224363671.9175522
2023-09-18,26520.988254783886,26520.988254783886,5791146184.464804
2023-09-19,26741.461110948952,26741.461110948952,16477839825.058361
2023-09-20,27219.296874634216,27219.296874634216,12615959842.229395
2023-09-21,27115.846446970816,27115.846446970816,13497179076.831764
2023-09-22,26561.133454198716,26561.133454198716,8169328790.751264
2023-09-23,26572.0381115526,26572.0381115526,9968041758.936823
2023-09-24,26573.9234797301,26573.9234797301,6583511185.708387
2023-09-25,26249.562897845204,26249.562897845204,7226298594.4955225
2023-09-26,26298.634678281232,26298.634678281232,11974957450.276283
2023-09-27,26204.75759083597,26204.75759083597,9786025048.05344
2023-09-28,26350.146895428057,26350.146895428057,12889674588.31686
2023-09-29,27009.01375072488,27009.01375072488,16683207554.844349
2023-09-30,26917.199101637976,26917.199101637976,9059145545.41355
2023-10-01,26969.876144072576,26969.876144072576,6295435107.555985
2023-10-02,27967.510579087113,27967.510579087113,9358226524.285364
2023-10-03,27615.06488509527,27615.06488509527,18127133423.881855
2023-10-04,27439.121946705116,27439.121946705116,12676657038.293432
2023-10-05,27792.1112772493,27792.1112772493,10876597601.123325
2023-10-06,27435.874615135104,27435.874615135104,13376186563.311193
2023-10-07,27958.196437350485,27958.196437350485,13817979024.520027
2023-10-08,27977.543490700005,27977.543490700005,7226218924.820883
2023-10-09,27948.10365174851,27948.10365174851,7141598446.869208
2023-10-10,27593.782534439666,27593.782534439666,7640029989.224315
2023-10-11,27392.247702732497,27392.247702732497,10151720983.669058
2023-10-12,26842.190439092396,26842.190439092396,14608441295.942532
2023-10-13,26729.137205815106,26729.137205815106,10867640258.925844
2023-10-14,26841.136220644406,26841.136220644406,14344414895.617512
2023-10-15,26863.183569079916,26863.183569079916,5543160607.188677
2023-10-16,27150.29700140705,27150.29700140705,6604845643.42894
2023-10-17,28513.30993247735,28513.30993247735,22792799561.834
2023-10-18,28417.72175169982,28417.72175169982,10403248077.491972
2023-10-19,28328.245198134824,28328.245198134824,13461030457.558897
2023-10-20,28715.748142407952,28715.748142407952,11193923144.463654
2023-10-21,29677.392888476206,29677.392888476206,23561406297.715862
2023-10-22,29920.07449265145,29920.07449265145,7452489477.484937
2023-10-23,30019.38050086351,30019.38050086351,11330304246.065748
2023-10-24,32953.262760830985,32953.262760830985,35558857925.14893
2023-10-25,33846.72425733224,33846.72425733224,46464714676.18555
2023-10-26,34471.986031672015,34471.986031672015,23840463172.498646
2023-10-27,34174.451552912586,34174.451552912586,17712548549.578587
2023-10-28,33899.09305644032,33899.09305644032,14148818689.499771
2023-10-29,34092.630932838576,34092.630932838576,8431785274.868206
2023-10-30,34556.242814761616,34556.242814761616,10359013389.425524
2023-10-31,34498.70391946407,34498.70391946407,17075173423.648043
2023-11-01,34672.2892841885,34672.2892841885,16419150928.652367
2023-11-02,35457.45491210553,35457.45491210553,18642295524.912045
2023-11-03,34924.05545044328,34924.05545044328,20690186421.955303
2023-11-04,34731.38136896784,34731.38136896784,17254049537.002068
2023-11-05,35048.407834901074,35048.407834901074,10001404422.938835
2023-11-06,35061.92874919579,35061.92874919579,12796779677.519655
2023-11-07,35031.26888208706,35031.26888208706,12717348149.539808
2023-11-08,35436.53762957962,35436.53762957962,18582602380.374496
2023-11-09,35795.080630710196,35795.080630710196,14717120833.223528
2023-11-10,36768.42081912672,36768.42081912672,38190964507.15763
2023-11-11,37344.249000720345,37344.249000720345,23152060053.421646
2023-11-12,37122.722824306555,37122.722824306555,12033297219.971031
2023-11-13,37067.69698212008,37067.69698212008,8831221164.408867
2023-11-14,36549.16204829837,36549.16204829837,18041088204.36723
2023-11-15,35545.201433454065,35545.201433454065,22330924588.059715
2023-11-16,37903.66245166294,37903.66245166294,28479730068.295124
2023-11-17,36201.51611146142,36201.51611146142,12023334732.149555
2023-11-18,36527.76022530742,36527.76022530742,22683923623.963726
2023-11-19,36582.36844192274,36582.36844192274,8877846889.346693
2023-11-20,37413.99460790531,37413.99460790531,12599067947.734495
2023-11-21,37489.298470802016,37489.298470802016,16005284775.311718
2023-11-22,35965.36036068078,35965.36036068078,18891503534.641026
2023-11-23,37464.83293220907,37464.83293220907,25245202377.321384
2023-11-24,37293.316127426726,37293.316127426726,11956046626.60703
2023-11-25,37738.93169747125,37738.93169747125,22996708651.54232
2023-11-26,37809.85286625321,37809.85286625321,7505379785.011788
2023-11-27,37491.838186008135,37491.838186008135,10229112671.374176
2023-11-28,37250.16905148115,37250.16905148115,17979133247.880783
2023-11-29,37802.23604377473,37802.23604377473,19715537240.688644
2023-11-30,37810.34641654128,37810.34641654128,20964545194.804527
2023-12-01,37711.81837585267,37711.81837585267,16566770727.560837
2023-12-02,38688.25874179069,38688.25874179069,24470176251.56647
2023-12-03,39481.666416062864,39481.666416062864,14892418344.328642
2023-12-04,39960.275420410515,39960.275420410515,14107800648.629307
2023-12-05,41974.331772543344,41974.331772543344,40273974905.38232
2023-12-06,44105.94477259938,44105.94477259938,37740677039.99004
2023-12-07,43788.28880825234,43788.28880825234,30306637687.601166
2023-12-08,43270.11955970747,43270.11955970747,27712048105.023373
2023-12-09,44202.17610943621,44202.17610943621,24726661392.984177
2023-12-10,43745.49199189547,43745.49199189547,17074228506.041449
2023-12-11,43757.959937619176,43757.959937619176,11865167562.179707
2023-12-12,41200.96272610168,41200.96272610168,39734542163.66172
2023-12-13,41450.819387377436,41450.819387377436,24919333990.627098
2023-12-14,42931.76182603245,42931.76182603245,26301358636.124893
2023-12-15,43009.5954563739,43009.5954563739,22978695605.48269
2023-12-16,41992.01418722399,41992.01418722399,17134765249.072596
2023-12-17,42247.06788172229,42247.06788172229,13524832238.374014
2023-12-18,41410.819634575855,41410.819634575855,16536428696.461372
2023-12-19,42684.182554683386,42684.182554683386,26473040426.60815
2023-12-20,42250.206182797505,42250.206182797505,23402523667.558952
2023-12-21,43634.1241684964,43634.1241684964,28334648885.87903
2023-12-22,43849.69959939619,43849.69959939619,21948638202.58336
2023-12-23,44003.6960216438,44003.6960216438,20833936534.62855
2023-12-24,43752.03088478376,43752.03088478376,9872050975.657969
2023-12-25,43034.971063091514,43034.971063091514,18313974069.822754
2023-12-26,43638.236302200916,43638.236302200916,18744716867.39297
2023-12-27,42516.426940282516,42516.426940282516,20477744539.87234
2023-12-28,43418.46777504291,43418.46777504291,23244754807.443966
2023-12-29,42600.65063315619,42600.65063315619,20336573643.81929
2023-12-30,42074.70715618848,42074.70715618848,24832397519.050613
2023-12-31,42220.61140121376,42220.61140121376,14727224645.41767
2024-01-01,42208.202176186474,42208.202176186474,14183728910.169804
2024-01-02,44168.68118687473,44168.68118687473,16958999497.58364
2024-01-03,44994.67388689237,44994.67388689237,39089952715.542786
2024-01-04,42821.558989157995,42821.558989157995,43146162597.56747
2024-01-05,44195.57856209971,44195.57856209971,26123887042.79777
2024-01-06,44113.69973389081,44113.69973389081,29364675804.010384
2024-01-07,43956.12071720152,43956.12071720152,11841102132.239353
2024-01-08,43883.74387905174,43883.74387905174,15144653805.362787
2024-01-09,46936.185561217506,46936.185561217506,40821502383.50064
2024-01-10,46105.94607828697,46105.94607828697,39887918405.77868
2024-01-11,46632.31314804979,46632.31314804979,52030057180.57072
2024-01-12,46314.355541602694,46314.355541602694,49198128806.306175
2024-01-13,42893.92960550481,42893.92960550481,45913301456.05085
2024-01-14,42848.47451640749,42848.47451640749,19424747840.478386
2024-01-15,41800.93282193406,41800.93282193406,16968959097.076523
2024-01-16,42587.336038354406,42587.336038354406,22634527323.56315
2024-01-17,43148.00164342693,43148.00164342693,22023116042.275295
2024-01-18,42713.859186938986,42713.859186938986,21299064875.187115
2024-01-19,41261.39479801012,41261.39479801012,25160430945.289833
2024-01-20,41600.94093254464,41600.94093254464,24407872954.726807
2024-01-21,41626.10711003664,41626.10711003664,9533488489.00503
2024-01-22,41541.89945706261,41541.89945706261,8032696833.695371
2024-01-23,39504.73005758438,39504.73005758438,31202848830.101707
2024-01-24,39833.45410501688,39833.45410501688,29683327703.0343
2024-01-25,40123.67105847147,40123.67105847147,22217129215.385582
2024-01-26,39938.28644155878,39938.28644155878,13376924612.77818
2024-01-27,41862.9356109399,41862.9356109399,22681602408.52447
2024-01-28,42119.61049464309,42119.61049464309,10694258830.371908
2024-01-29,42026.57856232145,42026.57856232145,13669905344.783924
2024-01-30,43267.60927638767,43267.60927638767,20680322267.003654
2024-01-31,42892.03453014447,42892.03453014447,24526664209.358597
2024-02-01,42583.26354663417,42583.26354663417,22197944957.07849
2024-02-02,43069.043420936796,43069.043420936796,22443682768.722225
2024-02-03,43170.65856159975,43170.65856159975,18624791426.130833
2024-02-04,42976.84829990829,42976.84829990829,7779819312.310763
2024-02-05,42599.35997055978,42599.35997055978,11250814654.362
2024-02-06,42648.45692113544,42648.45692113544,18682275991.626797
2024-02-07,43087.78740814285,43087.78740814285,17131113853.23615
2024-02-08,44247.415415479314,44247.415415479314,21200879624.73537
2024-02-09,45338.271189789484,45338.271189789484,27709605138.49859
2024-02-10,47143.24299107112,47143.24299107112,41993952311.122856
2024-02-11,47768.995251247936,47768.995251247936,16461159742.317774
2024-02-12,48189.88179303987,48189.88179303987,13196875460.84672
2024-02-13,50050.13609456397,50050.13609456397,37684440686.70893
2024-02-14,49732.14536955351,49732.14536955351,37331081151.024765
2024-02-15,51790.16929752642,51790.16929752642,41805076939.80903
2024-02-16,51958.23029105492,51958.23029105492,31991869491.056656
2024-02-17,52166.43430976192,52166.43430976192,24850432117.896576
2024-02-18,51684.51749264525,51684.51749264525,19851884283.15723
2024-02-19,52138.48578873693,52138.48578873693,17025880430.565874
2024-02-20,51764.313185487765,51764.313185487765,22555121071.55909
2024-02-21,52286.79372554667,52286.79372554667,34499627551.319275
2024-02-22,51842.75676625642,51842.75676625642,30624246621.0974
2024-02-23,51319.500125702674,51319.500125702674,23733644208.80861
2024-02-24,50841.081094770896,50841.081094770896,22637679779.740997
2024-02-25,51553.096712831146,51553.096712831146,15528276123.53668
2024-02-26,51751.884054934555,51751.884054934555,15455098216.48263
2024-02-27,54478.191083122954,54478.191083122954,35407941475.56789
2024-02-28,57003.52673730811,57003.52673730811,51983799587.1939
2024-02-29,62558.58202419311,62558.58202419311,87218855804.01622
2024-03-01,61298.216861101624,61298.216861101624,67692687247.36391
2024-03-02,62426.64052919186,62426.64052919186,36699193361.155365
2024-03-03,62067.86680212177,62067.86680212177,25198213831.25236
2024-03-04,63053.10543906421,63053.10543906421,27108369390.44353
2024-03-05,68186.64593432152,68186.64593432152,74551714626.1156
2024-03-06,64291.536557569496,64291.536557569496,96403762012.66058
2024-03-07,66145.91927850846,66145.91927850846,73151905042.04068
2024-03-08,66944.87639053575,66944.87639053575,48853892626.0196
2024-03-09,68315.25192078314,68315.25192078314,63346588227.32869
2024-03-10,68508.0039626159,68508.0039626159,21359706190.81524
2024-03-11,69075.66688195744,69075.66688195744,36660543917.16198
2024-03-12,72130.55300765681,72130.55300765681,66653067165.93465
